id,phoneme,time,duration,F0,F1,F2,F3,F4,F5
28,\at,30.518659605310162,0.06193283978536002,122.45875940119629,545.9890996455036,1499.3601085684597,2581.581608367514,3561.1734800664085,--undefined--
28,\at,30.52865960531016,0.06193283978536002,122.27647369750393,502.91044757453835,1462.257002074554,2538.0975606917755,3609.2349658116414,3667.916652578546
28,\at,30.538659605310162,0.06193283978536002,121.65664463119359,447.964830613331,1422.3396685920125,2347.0514592402615,3436.3002388582713,3863.0992317368755
28,\at,30.54865960531016,0.06193283978536002,120.27496580581666,365.12372810421493,1366.5211345359298,2216.967410102135,3368.1398288603473,4050.834725218241
28,\at,30.55865960531016,0.06193283978536002,116.80184492680947,299.32255800389026,1328.2141459577037,2344.523700745177,3440.0916034202087,--undefined--
29,i,32.25237183945756,0.08683367227637717,118.32123077808609,296.80090923077984,1949.6701284967744,2695.57626613885,3197.7305210059703,3823.0493022708715
29,i,32.262371839457565,0.08683367227637717,117.6997757382173,291.09188467585625,1957.6606630384601,2779.0220217168035,3287.8963457729756,3758.883166898668
29,i,32.27237183945756,0.08683367227637717,116.88993766211394,283.45940754284345,1979.5360858623292,2814.0311093584787,3334.976444962805,3789.8140923340256
29,i,32.28237183945756,0.08683367227637717,116.02227687654285,278.29151157634345,1995.7191699157956,2835.8761126670593,3367.586838604951,3762.612793101268
29,i,32.29237183945756,0.08683367227637717,115.14590924410757,269.83235357847195,1994.9634210022818,2856.6449208965782,3426.6317287910483,3763.8578393904045
29,i,32.302371839457564,0.08683367227637717,114.72008017376132,266.7739699726649,1980.6025960095321,2849.1837637789276,3458.663827529487,3784.1113500869938
29,i,32.31237183945756,0.08683367227637717,114.3570777131381,261.080060789287,1954.5242038489478,2838.646851806866,3498.5907714692744,3823.2605632584537
29,i,32.32237183945756,0.08683367227637717,113.51785264847909,259.9995806180983,1920.8070319003518,2807.8976564582495,3520.0580300589068,3950.4063011120693
29,i,32.332371839457565,0.08683367227637717,112.26941167574905,251.513083979995,1907.861109986447,2783.658068538458,3519.6194566604286,--undefined--
30,\hs,32.410715594785074,0.05044014786642492,125.60759945471797,352.1526875083053,1761.971923210794,2630.912223541458,3360.134543939883,3908.004159586225
30,\hs,32.42071559478508,0.05044014786642492,125.91610254277843,379.4097403267154,1712.6669097827166,2571.459215687612,3283.139265557172,3910.4395687877777
30,\hs,32.43071559478508,0.05044014786642492,126.02490255790691,392.5899661498726,1642.6076880850817,2491.0632877052317,3239.975640389969,3967.391072260392
30,\hs,32.440715594785075,0.05044014786642492,125.35144533310948,403.4099659377455,1570.3616477594737,2410.2772192853645,3229.9172359626573,3997.005104397324
30,\hs,32.45071559478507,0.05044014786642492,124.22056683071987,412.17231830946974,1531.751244800047,2382.8385581412713,3282.164395616004,4054.690470885718
30,\hs,32.46071559478508,0.05044014786642492,123.47614720063642,411.25801340954905,1486.0903175296562,2386.0751546945894,3331.8732240664726,4120.622033103539
31,i,34.18485928123283,0.09194153535145944,129.18743879148397,295.1620544480685,1884.6290853725523,2756.241110057372,3295.9666424859324,3925.3479162087483
31,i,34.19485928123284,0.09194153535145944,127.8448561009434,298.5959526448562,1910.6127567175092,2790.6489527728795,3327.162664745763,3838.3106803889627
